<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
5/4/2024,04:45:00,3107.86000000,3108.85000000,3103.07000000,3108.58000000,10111031
5/4/2024,05:00:00,3108.58000000,3118.02000000,3106.69000000,3115.91000000,17700020
5/4/2024,05:15:00,3115.91000000,3121.62000000,3111.94000000,3118.41000000,10329217
5/4/2024,05:30:00,3118.41000000,3118.88000000,3105.11000000,3107.63000000,8248868
5/4/2024,05:45:00,3107.62000000,3113.96000000,3107.52000000,3113.96000000,6329609
5/4/2024,06:00:00,3113.95000000,3119.72000000,3108.42000000,3117.13000000,8806952
5/4/2024,06:15:00,3117.13000000,3117.44000000,3109.00000000,3110.56000000,7624672
5/4/2024,06:30:00,3110.57000000,3116.86000000,3110.44000000,3115.87000000,5412253
5/4/2024,06:45:00,3115.86000000,3116.40000000,3105.22000000,3108.48000000,11065568
5/4/2024,07:00:00,3108.48000000,3110.55000000,3102.34000000,3105.00000000,10383016
5/4/2024,07:15:00,3104.99000000,3107.86000000,3102.19000000,3102.58000000,5860392
5/4/2024,07:30:00,3102.59000000,3104.00000000,3100.45000000,3103.79000000,7452261
5/4/2024,07:45:00,3103.79000000,3104.41000000,3098.21000000,3098.89000000,11665797
5/4/2024,08:00:00,3098.90000000,3098.96000000,3093.37000000,3094.79000000,13805440
5/4/2024,08:15:00,3094.80000000,3104.19000000,3094.37000000,3103.08000000,10174506
5/4/2024,08:30:00,3103.08000000,3106.86000000,3098.18000000,3100.06000000,8222132
5/4/2024,08:45:00,3100.06000000,3109.76000000,3100.06000000,3108.10000000,7152479
5/4/2024,09:00:00,3108.09000000,3110.00000000,3105.43000000,3106.77000000,7544958
5/4/2024,09:15:00,3106.77000000,3111.94000000,3105.96000000,3110.98000000,7513358
5/4/2024,09:30:00,3110.98000000,3111.46000000,3106.49000000,3107.11000000,4810843
5/4/2024,09:45:00,3107.12000000,3107.51000000,3100.56000000,3100.57000000,7486517
5/4/2024,10:00:00,3100.58000000,3105.46000000,3100.36000000,3105.45000000,5095647
5/4/2024,10:15:00,3105.46000000,3109.44000000,3102.91000000,3104.57000000,9267511
5/4/2024,10:30:00,3104.57000000,3109.31000000,3100.20000000,3108.67000000,8396537
5/4/2024,10:45:00,3108.68000000,3133.90000000,3108.68000000,3129.94000000,40816669
5/4/2024,11:00:00,3129.93000000,3167.45000000,3122.14000000,3164.60000000,115600173
5/4/2024,11:15:00,3164.56000000,3167.11000000,3145.71000000,3147.92000000,50095774
5/4/2024,11:30:00,3147.92000000,3154.78000000,3141.02000000,3150.56000000,32085304
5/4/2024,11:45:00,3150.55000000,3153.50000000,3142.40000000,3145.48000000,19603772
5/4/2024,12:00:00,3145.49000000,3149.40000000,3118.55000000,3129.40000000,54941472
5/4/2024,12:15:00,3129.40000000,3141.83000000,3123.07000000,3136.13000000,26443301
5/4/2024,12:30:00,3136.13000000,3144.19000000,3134.78000000,3140.17000000,11462655
5/4/2024,12:45:00,3140.16000000,3144.30000000,3137.88000000,3143.99000000,10362756
5/4/2024,13:00:00,3144.00000000,3151.87000000,3140.08000000,3149.41000000,17399184
5/4/2024,13:15:00,3149.41000000,3158.02000000,3143.00000000,3145.37000000,24467834
5/4/2024,13:30:00,3145.37000000,3146.00000000,3132.70000000,3136.38000000,18452627
5/4/2024,13:45:00,3136.38000000,3136.99000000,3116.10000000,3124.30000000,47391152
5/4/2024,14:00:00,3124.30000000,3131.45000000,3122.53000000,3128.45000000,14286413
5/4/2024,14:15:00,3128.45000000,3129.59000000,3120.16000000,3122.07000000,8531141
5/4/2024,14:30:00,3122.10000000,3127.30000000,3118.00000000,3124.81000000,9779186
5/4/2024,14:45:00,3124.80000000,3129.91000000,3123.58000000,3127.02000000,7549730
5/4/2024,15:00:00,3127.02000000,3134.43000000,3123.88000000,3129.27000000,15819259
5/4/2024,15:15:00,3129.28000000,3129.87000000,3120.00000000,3122.14000000,17507215
5/4/2024,15:30:00,3122.15000000,3126.23000000,3118.59000000,3122.28000000,10227859
5/4/2024,15:45:00,3122.28000000,3125.32000000,3113.22000000,3122.39000000,19149279
5/4/2024,16:00:00,3122.40000000,3127.16000000,3120.20000000,3125.23000000,8325011
5/4/2024,16:15:00,3125.24000000,3128.30000000,3114.03000000,3120.63000000,13288239
5/4/2024,16:30:00,3120.62000000,3124.67000000,3116.55000000,3120.64000000,6715964
5/4/2024,16:45:00,3120.64000000,3127.41000000,3113.59000000,3124.13000000,21499603
5/4/2024,17:00:00,3124.13000000,3128.17000000,3123.00000000,3126.93000000,7615865
5/4/2024,17:15:00,3126.94000000,3134.84000000,3122.08000000,3128.80000000,14107372
5/4/2024,17:30:00,3128.80000000,3128.80000000,3112.00000000,3118.73000000,15171633
5/4/2024,17:45:00,3118.73000000,3124.72000000,3117.15000000,3121.22000000,5376003
5/4/2024,18:00:00,3121.23000000,3123.24000000,3115.32000000,3120.62000000,7021121
5/4/2024,18:15:00,3120.63000000,3123.86000000,3117.92000000,3118.99000000,7007110
5/4/2024,18:30:00,3118.98000000,3125.67000000,3116.90000000,3123.94000000,6159738
5/4/2024,18:45:00,3123.84000000,3130.69000000,3123.83000000,3129.65000000,10066182
5/4/2024,19:00:00,3129.64000000,3129.65000000,3121.87000000,3122.99000000,5538234
5/4/2024,19:15:00,3122.99000000,3125.19000000,3119.06000000,3119.44000000,4479501
5/4/2024,19:30:00,3119.41000000,3123.26000000,3117.98000000,3120.41000000,5398770
5/4/2024,19:45:00,3120.42000000,3128.20000000,3119.37000000,3125.30000000,7776272
5/4/2024,20:00:00,3125.29000000,3139.46000000,3123.66000000,3136.02000000,19494642
5/4/2024,20:15:00,3136.03000000,3146.13000000,3136.01000000,3142.58000000,18372919
5/4/2024,20:30:00,3142.58000000,3143.00000000,3136.71000000,3139.88000000,13908741
5/4/2024,20:45:00,3139.87000000,3139.88000000,3126.81000000,3131.87000000,19216991
5/4/2024,21:00:00,3131.87000000,3133.93000000,3126.21000000,3126.31000000,6408300
5/4/2024,21:15:00,3126.30000000,3128.58000000,3122.01000000,3127.84000000,9084542
5/4/2024,21:30:00,3127.85000000,3129.63000000,3125.38000000,3125.83000000,6428329
5/4/2024,21:45:00,3125.82000000,3126.52000000,3102.66000000,3114.75000000,37447079
5/4/2024,22:00:00,3114.75000000,3127.01000000,3114.17000000,3120.62000000,12462156
5/4/2024,22:15:00,3120.62000000,3122.75000000,3112.79000000,3114.27000000,9310287
5/4/2024,22:30:00,3114.28000000,3115.02000000,3109.79000000,3110.83000000,5810075
5/4/2024,22:45:00,3110.83000000,3113.42000000,3106.22000000,3108.10000000,6724787
5/4/2024,23:00:00,3108.10000000,3109.90000000,3104.22000000,3106.23000000,6011409
5/4/2024,23:15:00,3106.23000000,3112.56000000,3105.00000000,3112.49000000,8754215
5/4/2024,23:30:00,3112.49000000,3118.95000000,3111.41000000,3116.44000000,8610232
5/4/2024,23:45:00,3116.44000000,3117.58000000,3111.00000000,3112.22000000,4777199
5/5/2024,00:00:00,3112.22000000,3116.51000000,3111.96000000,3115.46000000,4644811
5/5/2024,00:15:00,3115.46000000,3120.22000000,3111.82000000,3117.15000000,13357145
5/5/2024,00:30:00,3117.15000000,3125.68000000,3113.00000000,3119.44000000,16052708
5/5/2024,00:45:00,3119.43000000,3120.00000000,3082.59000000,3093.85000000,69576201
5/5/2024,01:00:00,3093.85000000,3108.46000000,3093.63000000,3107.07000000,21293003
5/5/2024,01:15:00,3107.07000000,3113.06000000,3097.00000000,3098.27000000,18866953
5/5/2024,01:30:00,3098.29000000,3101.65000000,3080.73000000,3088.64000000,46511428
5/5/2024,01:45:00,3088.64000000,3092.51000000,3071.10000000,3079.52000000,52595951
5/5/2024,02:00:00,3079.51000000,3091.69000000,3077.09000000,3089.21000000,17917030
5/5/2024,02:15:00,3089.21000000,3094.73000000,3084.00000000,3087.77000000,13710207
5/5/2024,02:30:00,3087.77000000,3095.61000000,3086.00000000,3092.50000000,7805866
5/5/2024,02:45:00,3092.50000000,3095.16000000,3088.00000000,3089.23000000,6684559
5/5/2024,03:00:00,3089.23000000,3090.76000000,3079.14000000,3080.20000000,12452923
5/5/2024,03:15:00,3080.19000000,3086.75000000,3078.59000000,3084.19000000,8996718
5/5/2024,03:30:00,3084.19000000,3086.26000000,3075.00000000,3075.86000000,9380003
5/5/2024,03:45:00,3075.86000000,3082.76000000,3072.82000000,3078.60000000,10870614
5/5/2024,04:00:00,3078.61000000,3086.66000000,3078.60000000,3085.60000000,6959165
5/5/2024,04:15:00,3085.60000000,3091.42000000,3085.13000000,3088.59000000,10585242
5/5/2024,04:30:00,3088.59000000,3093.11000000,3086.84000000,3093.11000000,8481726
5/5/2024,04:45:00,3093.11000000,3094.00000000,3089.50000000,3090.00000000,5818181
5/5/2024,05:00:00,3089.99000000,3090.16000000,3084.05000000,3087.77000000,9305359
5/5/2024,05:15:00,3087.77000000,3097.15000000,3087.74000000,3092.99000000,10561917
5/5/2024,05:30:00,3092.99000000,3093.74000000,3086.42000000,3090.60000000,8053403
5/5/2024,05:45:00,3090.60000000,3092.00000000,3085.55000000,3088.00000000,5649928
5/5/2024,06:00:00,3088.00000000,3088.74000000,3078.83000000,3084.38000000,9493452
5/5/2024,06:15:00,3084.37000000,3088.40000000,3080.09000000,3088.40000000,5927797
5/5/2024,06:30:00,3088.40000000,3093.64000000,3088.19000000,3090.56000000,6571308
5/5/2024,06:45:00,3090.56000000,3095.33000000,3087.11000000,3094.36000000,5261292
5/5/2024,07:00:00,3094.35000000,3094.40000000,3088.84000000,3090.65000000,6320686
5/5/2024,07:15:00,3090.65000000,3098.44000000,3088.45000000,3096.84000000,9847954
5/5/2024,07:30:00,3096.85000000,3106.65000000,3096.81000000,3100.71000000,23522260
5/5/2024,07:45:00,3100.70000000,3113.79000000,3099.32000000,3112.29000000,22081551
5/5/2024,08:00:00,3112.23000000,3113.37000000,3103.86000000,3103.98000000,12191173
5/5/2024,08:15:00,3103.97000000,3110.75000000,3101.99000000,3109.40000000,8347519
5/5/2024,08:30:00,3109.40000000,3131.72000000,3108.47000000,3129.36000000,34223591
5/5/2024,08:45:00,3129.36000000,3149.81000000,3117.06000000,3144.99000000,46328991
5/5/2024,09:00:00,3145.00000000,3171.15000000,3140.74000000,3154.74000000,99214228
5/5/2024,09:15:00,3154.74000000,3156.22000000,3132.00000000,3132.36000000,46057166
5/5/2024,09:30:00,3132.36000000,3140.42000000,3128.01000000,3136.56000000,26866315
5/5/2024,09:45:00,3136.55000000,3144.28000000,3132.35000000,3140.01000000,15960146
5/5/2024,10:00:00,3140.01000000,3149.33000000,3136.31000000,3142.02000000,13819558
5/5/2024,10:15:00,3142.02000000,3150.93000000,3140.00000000,3142.52000000,15718692
5/5/2024,10:30:00,3142.52000000,3143.27000000,3132.73000000,3134.49000000,17284930
5/5/2024,10:45:00,3134.49000000,3139.36000000,3131.32000000,3133.41000000,9101189
5/5/2024,11:00:00,3133.42000000,3136.31000000,3126.83000000,3133.01000000,16250124
5/5/2024,11:15:00,3133.01000000,3134.79000000,3126.31000000,3130.74000000,7470957
5/5/2024,11:30:00,3130.73000000,3139.95000000,3128.89000000,3137.00000000,14122661
5/5/2024,11:45:00,3137.01000000,3138.90000000,3133.28000000,3136.92000000,8503312
5/5/2024,12:00:00,3136.91000000,3139.75000000,3130.12000000,3136.56000000,6699932
5/5/2024,12:15:00,3136.56000000,3139.73000000,3131.80000000,3131.80000000,7234610
5/5/2024,12:30:00,3131.80000000,3136.65000000,3128.00000000,3133.24000000,7410969
5/5/2024,12:45:00,3133.23000000,3137.83000000,3129.03000000,3137.83000000,6436948
5/5/2024,13:00:00,3137.82000000,3138.26000000,3131.72000000,3136.26000000,5179058
5/5/2024,13:15:00,3136.25000000,3136.74000000,3127.96000000,3135.73000000,8675788
5/5/2024,13:30:00,3135.74000000,3154.20000000,3134.00000000,3138.75000000,43147030
5/5/2024,13:45:00,3138.76000000,3152.44000000,3125.00000000,3150.45000000,43966732
5/5/2024,14:00:00,3150.45000000,3150.45000000,3142.80000000,3146.11000000,14165600
5/5/2024,14:15:00,3146.11000000,3146.57000000,3126.68000000,3130.80000000,38585221
5/5/2024,14:30:00,3130.79000000,3133.79000000,3127.26000000,3130.61000000,10661090
5/5/2024,14:45:00,3130.61000000,3144.89000000,3126.78000000,3142.16000000,21940523
5/5/2024,15:00:00,3142.16000000,3153.99000000,3138.12000000,3152.74000000,30197640
5/5/2024,15:15:00,3152.74000000,3154.04000000,3141.32000000,3151.43000000,24343821
5/5/2024,15:30:00,3151.43000000,3164.64000000,3147.61000000,3156.19000000,38542110
5/5/2024,15:45:00,3156.19000000,3157.31000000,3147.96000000,3155.93000000,16737184
5/5/2024,16:00:00,3155.94000000,3166.98000000,3152.05000000,3159.07000000,24556142
5/5/2024,16:15:00,3159.08000000,3164.85000000,3154.07000000,3164.46000000,30376155
5/5/2024,16:30:00,3164.46000000,3164.84000000,3148.00000000,3149.73000000,40019890
5/5/2024,16:45:00,3149.73000000,3152.89000000,3146.78000000,3148.71000000,13197794
5/5/2024,17:00:00,3148.71000000,3151.56000000,3140.81000000,3146.84000000,13343393
5/5/2024,17:15:00,3146.83000000,3152.23000000,3144.60000000,3150.32000000,11188776
5/5/2024,17:30:00,3150.31000000,3159.61000000,3150.31000000,3156.95000000,11165635
5/5/2024,17:45:00,3156.95000000,3158.68000000,3149.71000000,3152.18000000,9535773
5/5/2024,18:00:00,3152.19000000,3153.00000000,3142.00000000,3146.15000000,11828275
5/5/2024,18:15:00,3146.15000000,3146.36000000,3136.00000000,3140.00000000,14368252
5/5/2024,18:30:00,3140.09000000,3144.53000000,3136.53000000,3137.40000000,9105152
5/5/2024,18:45:00,3137.40000000,3140.39000000,3128.06000000,3138.66000000,19973362
5/5/2024,19:00:00,3138.65000000,3141.60000000,3134.57000000,3138.27000000,6222947
5/5/2024,19:15:00,3138.27000000,3140.40000000,3131.53000000,3139.00000000,5781767
5/5/2024,19:30:00,3139.01000000,3143.03000000,3137.60000000,3141.19000000,8146936
5/5/2024,19:45:00,3141.19000000,3144.25000000,3140.32000000,3141.81000000,4274453
5/5/2024,20:00:00,3141.81000000,3144.79000000,3140.00000000,3141.23000000,4654547
5/5/2024,20:15:00,3141.23000000,3144.99000000,3138.09000000,3143.74000000,6553220
5/5/2024,20:30:00,3143.74000000,3144.04000000,3132.67000000,3134.77000000,11940493
5/5/2024,20:45:00,3134.77000000,3137.32000000,3132.00000000,3134.82000000,6655724
5/5/2024,21:00:00,3134.83000000,3138.36000000,3133.54000000,3136.31000000,4595588
5/5/2024,21:15:00,3136.31000000,3136.71000000,3120.20000000,3129.02000000,21547162
5/5/2024,21:30:00,3129.02000000,3136.70000000,3127.50000000,3133.41000000,12178394
5/5/2024,21:45:00,3133.41000000,3135.00000000,3129.59000000,3133.41000000,3390017
5/5/2024,22:00:00,3133.41000000,3134.94000000,3128.49000000,3134.94000000,3281093
5/5/2024,22:15:00,3134.94000000,3135.68000000,3127.78000000,3127.79000000,6548715
5/5/2024,22:30:00,3127.79000000,3131.52000000,3125.96000000,3125.96000000,3969689
5/5/2024,22:45:00,3125.97000000,3129.76000000,3124.09000000,3128.15000000,5245347
5/5/2024,23:00:00,3128.15000000,3131.66000000,3125.00000000,3130.39000000,5615434
5/5/2024,23:15:00,3130.39000000,3134.61000000,3128.68000000,3132.70000000,8297975
5/5/2024,23:30:00,3132.70000000,3144.92000000,3132.02000000,3143.94000000,18941182
5/5/2024,23:45:00,3143.95000000,3144.10000000,3135.00000000,3135.45000000,10772285
5/6/2024,00:00:00,3135.44000000,3138.45000000,3132.37000000,3135.24000000,7109612
5/6/2024,00:15:00,3135.24000000,3142.98000000,3135.20000000,3139.26000000,9669835
5/6/2024,00:30:00,3139.27000000,3157.08000000,3138.34000000,3145.55000000,24131104
5/6/2024,00:45:00,3145.55000000,3153.20000000,3144.41000000,3151.08000000,7145496
5/6/2024,01:00:00,3151.07000000,3151.08000000,3144.86000000,3146.61000000,4723425
5/6/2024,01:15:00,3146.61000000,3157.52000000,3146.29000000,3157.02000000,9622790
5/6/2024,01:30:00,3157.02000000,3165.00000000,3152.25000000,3152.93000000,24602213
5/6/2024,01:45:00,3152.92000000,3152.93000000,3135.33000000,3145.65000000,24229742
5/6/2024,02:00:00,3145.64000000,3147.03000000,3141.93000000,3142.62000000,6641846
5/6/2024,02:15:00,3142.61000000,3150.84000000,3139.75000000,3150.84000000,12249223
5/6/2024,02:30:00,3150.83000000,3152.59000000,3144.25000000,3152.12000000,9038815
5/6/2024,02:45:00,3152.12000000,3152.13000000,3145.84000000,3150.18000000,5704562
5/6/2024,03:00:00,3150.18000000,3150.61000000,3130.75000000,3131.17000000,16615097
5/6/2024,03:15:00,3131.17000000,3138.27000000,3123.00000000,3123.19000000,18604221
5/6/2024,03:30:00,3123.20000000,3136.46000000,3123.00000000,3134.71000000,13055476
5/6/2024,03:45:00,3134.71000000,3137.54000000,3133.10000000,3134.69000000,5526631
5/6/2024,04:00:00,3134.68000000,3135.99000000,3130.12000000,3133.74000000,7050522
5/6/2024,04:15:00,3133.73000000,3133.86000000,3126.67000000,3127.56000000,7435943
5/6/2024,04:30:00,3127.56000000,3135.49000000,3127.37000000,3130.55000000,6890252
5/6/2024,04:45:00,3130.55000000,3135.60000000,3127.76000000,3135.56000000,6178319
5/6/2024,05:00:00,3135.56000000,3146.96000000,3133.33000000,3146.83000000,15438491
5/6/2024,05:15:00,3146.82000000,3147.48000000,3139.64000000,3141.32000000,10315034
5/6/2024,05:30:00,3141.32000000,3159.79000000,3141.00000000,3157.02000000,27987545
5/6/2024,05:45:00,3157.02000000,3165.96000000,3154.00000000,3165.96000000,32363982
5/6/2024,06:00:00,3165.96000000,3178.00000000,3161.73000000,3177.65000000,55590234
5/6/2024,06:15:00,3177.65000000,3188.88000000,3170.95000000,3186.66000000,51047973
5/6/2024,06:30:00,3186.65000000,3191.55000000,3182.40000000,3183.57000000,27267912
5/6/2024,06:45:00,3183.55000000,3186.51000000,3173.35000000,3175.38000000,23851108
5/6/2024,07:00:00,3175.37000000,3179.34000000,3170.28000000,3174.71000000,17880384
5/6/2024,07:15:00,3174.71000000,3183.81000000,3169.05000000,3171.86000000,28654423
5/6/2024,07:30:00,3171.87000000,3176.63000000,3167.00000000,3173.00000000,16270003
5/6/2024,07:45:00,3172.99000000,3177.87000000,3171.24000000,3173.27000000,16858569
5/6/2024,08:00:00,3173.27000000,3183.17000000,3168.62000000,3179.10000000,17071160
5/6/2024,08:15:00,3179.10000000,3184.00000000,3174.30000000,3178.27000000,15970648
5/6/2024,08:30:00,3178.28000000,3221.95000000,3174.64000000,3215.49000000,110205477
5/6/2024,08:45:00,3215.49000000,3220.67000000,3203.93000000,3209.39000000,54504680
5/6/2024,09:00:00,3209.38000000,3213.58000000,3191.94000000,3196.19000000,49281122
5/6/2024,09:15:00,3196.20000000,3202.94000000,3196.19000000,3200.41000000,22990867
5/6/2024,09:30:00,3200.41000000,3202.50000000,3195.17000000,3195.74000000,15275563
5/6/2024,09:45:00,3195.75000000,3201.54000000,3191.42000000,3197.01000000,14137135
5/6/2024,10:00:00,3197.01000000,3206.25000000,3197.01000000,3201.28000000,9576039
5/6/2024,10:15:00,3201.27000000,3203.00000000,3197.20000000,3199.17000000,9576313
5/6/2024,10:30:00,3199.17000000,3201.40000000,3181.00000000,3184.38000000,32594399
5/6/2024,10:45:00,3184.37000000,3185.90000000,3142.16000000,3146.75000000,118970020
5/6/2024,11:00:00,3146.75000000,3151.54000000,3128.53000000,3144.32000000,97209315
5/6/2024,11:15:00,3144.32000000,3163.61000000,3144.00000000,3162.14000000,34775238
5/6/2024,11:30:00,3162.14000000,3162.77000000,3148.00000000,3152.26000000,27560835
5/6/2024,11:45:00,3152.27000000,3156.51000000,3138.18000000,3145.00000000,39509379
5/6/2024,12:00:00,3144.99000000,3150.84000000,3143.23000000,3147.89000000,14376710
5/6/2024,12:15:00,3147.89000000,3153.50000000,3145.00000000,3147.78000000,15265219
5/6/2024,12:30:00,3147.78000000,3147.79000000,3120.00000000,3127.03000000,53794388
5/6/2024,12:45:00,3127.04000000,3133.18000000,3109.00000000,3115.31000000,95740960
5/6/2024,13:00:00,3115.31000000,3115.32000000,3083.48000000,3101.83000000,103360355
5/6/2024,13:15:00,3101.83000000,3109.50000000,3093.60000000,3106.75000000,45453650
5/6/2024,13:30:00,3106.76000000,3109.30000000,3095.02000000,3099.78000000,30556902
5/6/2024,13:45:00,3099.79000000,3120.00000000,3096.48000000,3117.66000000,57197641
5/6/2024,14:00:00,3117.67000000,3119.89000000,3111.06000000,3115.99000000,24217770
